cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,idothnii,iinvfee,ivencap,iserfee,isecz,iinscom,iinsund,iinsoth,netgnsln,netgnsre,netgnast,iotnii
"9336","9923","208459","2295837","STEARNS BANK UPSALA NATIONAL ASSOCIATION","Upsala","MN","56384","6/30/2017","2/22/2022","N","105 S. Main St.","STEARNS FINL SERVICES EMPLOYEE STK OWNERSHIP PLAN","1","0","0","4","0","Morrison","","","5/11/1914","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","0","www.stearnsbank.com","5","0","","0","0","0","0","0","0","0","0","5"
"57813","0","3284490","3283587","STERLING BANK","Poplar Bluff","MO","63901","6/30/2017","2/22/2022","NM","1100 Sterling Dr.","STERLING BANCSHARES INC","11","0","1","4","0","Butler","","","10/19/2004","10/19/2004","2/8/2016","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","http://www.sterbank.bank","581","298","0","0","0","0","0","0","0","4","0","279"
"6195","0","628356","2176105","STERLING BANK","Barron","WI","54812","6/30/2017","2/22/2022","NM","234 E. La Salle Ave.","NORTHWEST WISCONSIN BCORP INC","4","0","0","4","1","Barron","","","5/1/1885","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Minneapolis","Central","Central","0","1","http://www.sterlingbank.ws","461","0","","103","0","0","0","0","98","0","0","260"
"32232","8028","979375","3852031","STERLING BANK AND TRUST, FSB","Southfield","MI","48076","6/30/2017","2/22/2022","SA","One Towne Sq, # 1900","STERLING BCORP INC","25","0","1","5","0","Oakland","19820","Detroit-Warren-Dearborn, MI","4/18/1984","7/9/1984","7/21/2011","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","0","www.sterlingbank.com","6600","1173","0","121","0","0","0","0","4488","0","0","818"
"27664","73","867070","","STERLING FEDERAL BANK, F.S.B.","Sterling","IL","61081","6/30/2017","2/22/2022","SA","110 E 4th St","","10","0","1","5","0","Whiteside","","","1/1/1885","10/22/1934","6/20/2014","Non-Stock","0","0","OCC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","www.sterlingfederal.com","931","35","","74","0","196","0","111","94","-167","0","699"
"30337","5190","125471","3083291","STERLING NATIONAL BANK","Montebello","NY","10901","6/30/2017","2/22/2022","N","400 Rella Blvd.","STERLING BCORP","40","0","1","4","0","Rockland","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1895","8/9/1949","6/30/2015","Stock","0","1","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","www.snb.com","20514","0","0","982","0","554","0","0","401","-1207","0","19784"
"17863","13709","144155","1123410","STERLING STATE BANK","Austin","MN","55912","6/30/2017","2/22/2022","NM","1419 1st Ave. S.W.","STERLING FINANCIAL GROUP INC","9","0","0","4","1","Mower","","","5/1/1958","5/1/1958","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.sterlingstatebank.com","607","53","0","0","0","323","0","323","0","0","30","201"
"12936","11757","929802","1486665","STEUBEN TRUST COMPANY","Hornell","NY","14843","6/30/2017","2/22/2022","NM","One Steuben Sq.","STEUBEN TRUST CORP","14","0","0","4","0","Steuben","","","8/30/1902","1/1/1934","6/19/2017","Stock","0","1","FDIC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","","852","0","","33","0","31","5","2","94","-15","0","709"
"57311","0","3076248","3063622","STIFEL BANK AND TRUST","Saint Louis","MO","63102","6/30/2017","2/22/2022","SM","501 N. Broadway","STIFEL FINANCIAL CORP","2","0","0","9","0","Saint Louis City","41180","St. Louis, MO-IL","4/16/2002","4/16/2002","12/31/2014","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","0","http://www.stifelbank.com","6270","0","0","288","0","0","0","0","6241","0","0","-259"
"33785","15377","2713920","3063622","STIFEL TRUST COMPANY, NATIONAL ASSOCIATION","Saint Louis","MO","63102","6/30/2017","2/22/2022","N","501 N. Broadway","STIFEL FINANCIAL CORP","2","0","1","7","0","Saint Louis City","41180","St. Louis, MO-IL","2/16/1993","9/29/1999","6/30/2016","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","0","http://www.stifeltrust.com/","0","0","","0","0","0","0","0","0","0","0","0"
"9263","14586","407645","1210646","STILLMAN BANCCORP N.A.","Stillman Valley","IL","61084","6/30/2017","2/22/2022","N","101 E. Main St.","STILLMAN BANCCORP INC","6","0","0","7","1","Ogle","","","6/9/1882","12/16/1933","3/31/2006","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","www.stillmanbank.com","1549","0","","353","0","0","0","0","377","0","0","819"
"15440","0","1009055","1127155","STOCK GROWERS BANK","Napoleon","ND","58561","6/30/2017","2/22/2022","NM","324 Main Ave.","NAPOLEON BCORP INC","1","0","0","2","1","Logan","","","1/1/1900","1/1/1934","11/6/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","","4","0","","0","0","-4","0","-4","0","0","0","8"
"258","9364","317342","1249730","STOCK YARDS BANK & TRUST COMPANY","Louisville","KY","40232","6/30/2017","2/22/2022","NM","1040 E. Main St.","STOCK YARDS BCORP INC","37","0","1","4","0","Jefferson","31140","Louisville-Jefferson County, KY-IN","6/1/1904","1/1/1934","5/1/2013","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Louisville","St. louis","Central","Southeast","0","0","www.syb.com","8502","1042","0","464","0","11","0","11","1101","-64","0","5948"
"16191","10928","651859","1126046","STOCKMAN BANK OF MONTANA","Miles City","MT","59301","6/30/2017","2/22/2022","NM","700 Main St.","STOCKMAN FINANCIAL CORP","37","0","0","2","1","Custer","","","1/1/1944","9/18/1944","7/29/2015","Stock","0","1","FDIC","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","0","1","www.stockmanbank.com","8196","0","0","352","0","91","0","91","4989","-45","-80","2889"
"12285","14250","284556","1057216","STOCKMANS BANK","Altus","OK","73521","6/30/2017","2/22/2022","NM","3421 N. Main","REEVES BANCSHARES INC","6","0","1","2","1","Jackson","","","1/1/1910","1/1/1934","6/23/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.cattlemensbank.com","211","0","","31","0","0","0","0","0","-5","2","183"
"8321","0","982553","","STOCKMENS BANK","Colorado Springs","CO","80903","6/30/2017","2/22/2022","NM","25 N. Cascade Ave.","","2","0","1","2","1","El Paso","17820","Colorado Springs, CO","5/1/1897","1/1/1934","7/1/2016","Stock","0","0","FDIC","DIF","Dallas","KANSAS CITY","Denver","Kansas City","Western","Western","0","1","www.thestockmensbank.com","95","0","","0","0","0","0","0","0","0","0","95"
"358","0","667252","","STOCKMENS BANK","Cascade","MT","59421","6/30/2017","2/22/2022","SM","117 Central Ave.","","1","0","0","2","1","Cascade","24500","Great Falls, MT","1/1/1917","1/1/1934","6/30/2013","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","0","1","www.stockmens.net","13","0","","0","0","0","0","0","0","0","0","13"
"14864","0","818652","","STOCKMENS NATIONAL BANK IN COTULLA","Cotulla","TX","78014","6/30/2017","2/22/2022","N","206 N. Main St.","","1","0","0","7","1","La Salle","","","1/1/1904","11/10/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","https://snbcotulla.com","34","0","0","0","0","1","0","1","0","0","0","33"
"17431","0","913146","4928344","STONE BANK","Mountain View","AR","72560","6/30/2017","2/22/2022","NM","802 E. Main St.","STONE BANCSHARES INC","4","0","0","2","0","Stone","","","4/29/1955","4/29/1955","8/5/2015","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","www.stonebank.com","2241","0","","195","0","18","0","18","1982","-5","-21","72"
"35077","0","2754389","2754334","STONEBRIDGE BANK","West Chester","PA","19382","6/30/2017","2/22/2022","NM","605 Willowbrook Ln.","STONEBRIDGE FINANCIAL CORP","3","0","0","4","0","Chester","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","2/26/1999","2/26/1999","12/8/2014","Stock","0","0","FDIC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","0","1","","105","0","0","0","0","0","0","0","0","0","0","105"
"57934","0","3339046","","STONEGATE BANK","Pompano Beach","FL","33062","6/30/2017","2/22/2022","NM","400 N. Fedl Hwy.","","31","0","0","4","0","Broward","33100","Miami-Fort Lauderdale-West Palm Beach, FL","3/7/2005","3/7/2005","3/7/2017","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","0","","3282","0","0","0","0","0","0","0","0","-39","67","3254"
"26559","6525","954279","","STONEHAMBANK, A CO-OPERATIVE BANK","Stoneham","MA","2180","6/30/2017","2/22/2022","SB","80 Montvale Ave.","","2","0","0","4","0","Middlesex","14460","Boston-Cambridge-Newton, MA-NH","1/1/1887","2/14/1986","1/1/2017","Non-Stock","0","1","FDIC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","stonehambank.com","961","35","0","212","0","49","0","0","512","0","0","153"
"26513","0","164975","","STOUGHTON CO-OPERATIVE BANK","Stoughton","MA","2072","6/30/2017","2/22/2022","SM","950 Park St.","","2","0","0","5","0","Norfolk","14460","Boston-Cambridge-Newton, MA-NH","1/1/1886","1/21/1986","3/15/2016","Non-Stock","0","0","FED","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","http://www.stoughtoncoop.bank","104","0","0","16","0","0","0","0","22","0","0","66"
"17922","0","890957","1125692","STRASBURG STATE BANK","Strasburg","ND","58573","6/30/2017","2/22/2022","NM","720 Main St","STRASBURG BANSHARES INC","1","0","0","2","0","Emmons","","","11/12/1958","11/12/1958","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","www.strasburgstatebank.com","36","0","0","0","0","0","0","0","0","0","0","36"
"30357","5222","142179","","STREATOR HOME SAVINGS BANK","Streator","IL","61364","6/30/2017","2/22/2022","SB","132 S Monroe St.","","1","0","0","7","0","La Salle","","","1/1/1894","4/8/1949","3/1/2015","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","www.streatorhome.com","14","0","","0","0","0","0","0","0","-4","1","17"
"4204","11047","521952","1141058","STROUD NATIONAL BANK","Stroud","OK","74079","6/30/2017","2/22/2022","N","300 W. Main","STROUD BCORP INC","3","0","0","8","1","Lincoln","36420","Oklahoma City, OK","3/16/1898","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","","199","0","","0","0","8","0","8","0","3","0","188"
"28788","2365","391977","","STURDY SAVINGS BANK","Stone Harbor","NJ","8247","6/30/2017","2/22/2022","SB","9417 3rd Ave","","13","0","0","4","0","Cape May","36140","Ocean City, NJ","1/1/1922","4/22/1943","3/6/2015","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","0","1","www.sturdyonline.com","1235","282","","29","0","86","1","0","113","-7","-1","733"
"28593","1910","366078","3051571","STURGIS BANK & TRUST COMPANY","Sturgis","MI","49091","6/30/2017","2/22/2022","SB","113-125 E Chicago","STURGIS BCORP INC","12","0","0","4","0","Saint Joseph","","","1/1/1905","3/20/1950","4/6/2015","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Grand Rapids","Chicago","Central","Central","0","1","www.sturgis.bank","2082","490","","69","0","163","0","11","349","8","-16","1019"
"10127","0","179148","1205044","SUCCESS BANK","Bloomfield","IA","52537","6/30/2017","2/22/2022","NM","109 N. Madison St.","GARRETT BANCSHARES LTD","3","0","0","2","1","Davis","","","1/1/1900","1/1/1934","1/2/2008","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.success.bank","149","0","","4","0","9","0","9","19","-31","0","148"
"18028","7444","92706","4191399","SUGAR RIVER BANK","Newport","NH","3773","6/30/2017","2/22/2022","SB","10 N. Main St.","SUGAR RIVER BCORP MHC","6","0","0","5","0","Sullivan","","","1/1/1895","7/2/1959","5/3/2012","Stock","0","0","FDIC","DIF","New York","NEW YORK","Concord","Boston","Northeastern","Northeast","0","1","www.sugarriverbank.com","724","135","","68","0","0","0","0","59","-5","0","467"
"27054","0","925411","4224297","SUMITOMO MITSUI TRUST BANK (U.S.A.) LIMITED","Hoboken","NJ","7030","6/30/2017","2/22/2022","NM","111 River St.","SUMITOMO MITSUI TR HOLDINGS","1","1","0","9","0","Hudson","35620","New York-Newark-Jersey City, NY-NJ-PA","9/21/1987","9/21/1987","9/26/2016","Stock","0","1","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","0","","812","761","0","0","0","0","0","0","0","0","0","51"
"57706","0","3243282","","SUMMIT BANK","Eugene","OR","97401","6/30/2017","2/22/2022","NM","96 E. Broadway","","2","0","0","4","0","Lane","21660","Eugene, OR","2/23/2004","2/23/2004","8/11/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Portland","San Francisco","Western","West","0","1","https://sbko.bank","654","0","","71","0","0","0","0","450","0","-132","265"
"23864","0","351560","1029295","SUMMIT BANK","Oakland","CA","94611","6/30/2017","2/22/2022","NM","2969 Broadway","SUMMIT BANCSHARES INC","3","0","0","4","0","Alameda","41860","San Francisco-Oakland-Hayward, CA","7/1/1982","7/1/1982","10/24/2016","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","1","www.summitbanking.com","769","0","","0","0","0","0","0","0","615","0","154"
"1627","13108","3386983","","SUMMIT BANK OF KANSAS CITY","Lees Summit","MO","64086","6/30/2017","2/22/2022","NM","1650 N.E. Grand","","1","0","0","4","0","Jackson","28140","Kansas City, MO-KS","7/22/1902","1/1/1934","2/21/2013","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","","145","0","0","-24","0","0","0","0","49","0","0","120"
"58786","0","3696936","3696945","SUMMIT BANK, NATIONAL ASSOCIATION","Panama City","FL","32405","6/30/2017","2/22/2022","N","101 W. 23rd St.","SUMMIT FINL ENTERPRISES INC","4","0","0","4","0","Bay","37460","Panama City, FL","4/8/2008","4/8/2008","12/16/2011","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","","1206","845","","0","0","0","0","0","0","18","-2","345"
"34102","15864","2372774","1247679","SUMMIT COMMUNITY BANK, INC","Moorefield","WV","26836","6/30/2017","2/22/2022","NM","300 N. Main St.","SUMMIT FINANCIAL GROUP INC","32","0","1","4","0","Hardy","","","12/11/1995","12/11/1995","4/1/2017","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","http://mysummit.com","2026","209","0","0","0","58","0","58","221","-364","-3","1905"
"25054","0","78559","3402511","SUMMIT NATIONAL BANK","Hulett","WY","82720","6/30/2017","2/22/2022","N","133 Main St.","HULETT BCORP","3","0","1","2","0","Crook","","","2/28/1984","2/28/1984","8/28/2009","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Billings","Kansas City","Western","West","0","1","http://www.summitnb.com","92","0","","0","0","0","0","0","0","0","9","83"
"32203","7992","561574","","SUMMIT STATE BANK","Santa Rosa","CA","95403","6/30/2017","2/22/2022","NM","500 Bicentennial Way","","5","0","0","4","0","Sonoma","42220","Santa Rosa, CA","1/1/1982","3/13/1984","3/24/2011","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","1","http://www.summitstatebank.com","186","0","","4","0","0","0","0","0","0","0","182"
"57954","0","3343146","","SUMNER BANK & TRUST","Gallatin","TN","37066","6/30/2017","2/22/2022","NM","780 Browns Ln.","","3","0","0","4","0","Sumner","34980","Nashville-Davidson-Murfreesboro-Franklin, TN","4/4/2005","4/4/2005","1/31/2014","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","0","1","https://www.sumnerbankandtrust.com","217","0","","0","0","0","0","0","66","0","0","151"
"26240","13337","925710","1139242","SUN NATIONAL BANK","Mount Laurel","NJ","8054","6/30/2017","2/22/2022","N","350 Fellowship Rd.","SUN BCORP INC","31","0","0","4","0","Burlington","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","5/6/1985","5/6/1985","4/25/2017","Stock","0","0","OCC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","0","1","","3892","285","0","16","0","326","0","2","0","0","0","3265"
"58728","0","3750650","","SUNCREST BANK","Visalia","CA","93291","6/30/2017","2/22/2022","NM","501 W. Main St.","","5","0","0","2","0","Tulare","47300","Visalia-Porterville, CA","5/19/2008","5/19/2008","1/30/2017","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Sacramento","San Francisco","Western","Western","0","1","http://www.suncrestbank.com","382","0","0","25","0","0","0","0","118","2","0","237"
"1169","0","94755","3157008","SUNDANCE STATE BANK","Sundance","WY","82729","6/30/2017","2/22/2022","SM","123 N. 2nd St.","SUNDANCE STB PROFIT SHARING&EMPLOYEE STK OWNERSHIP PLAN&TR","1","0","0","2","0","Crook","","","1/1/1895","1/1/1934","1/1/2012","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Billings","Kansas City","Western","West","0","1","www.sundancestate.bank","72","0","","0","0","0","0","0","0","0","0","72"
"18780","0","412667","1104389","SUNDOWN STATE BANK","Sundown","TX","79372","6/30/2017","2/22/2022","NM","501 S. Slaughter Ave.","SUNDOWN BANKSHARES INC","5","0","0","2","0","Hockley","","","5/21/1963","5/21/1963","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","www.sundownsb.com","267","0","","0","0","0","0","0","0","0","-6","273"
"4767","9366","474759","1066713","SUNFLOWER BANK, NATIONAL ASSOCIATION","Denver","CO","80202","6/30/2017","2/22/2022","N","1400 16th St.","FIRSTSUN CAPITAL BCORP","60","0","1","4","0","Denver","19740","Denver-Aurora-Lakewood, CO","5/24/1892","1/1/1934","6/19/2017","Stock","0","1","OCC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","0","www.sunflowerbank.com","4525","0","0","57","0","7","0","7","640","5","1","3815"
"16825","11665","100236","1143566","SUNMARK COMMUNITY BANK","Hawkinsville","GA","31036","6/30/2017","2/22/2022","NM","Commerce &lumpkin St.","SUNMARK BANCSHARES INC","5","0","0","4","1","Pulaski","","","8/27/1949","8/27/1949","11/14/2016","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","https://www.sunmarkbank.com","523","0","","0","0","21","0","3","0","-288","1","789"
"28805","2397","516873","4495220","SUNNYSIDE FEDERAL SAVINGS AND LOAN ASSOCIATION OF IRVINGTON","Irvington","NY","10533","6/30/2017","2/22/2022","SA","56 Main St","SUNNYSIDE BCORP INC","1","0","0","5","0","Westchester","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1929","12/22/1934","7/15/2013","Stock","0","0","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","www.sunnysidefederal.com","129","0","","2","0","0","0","0","0","0","0","127"
"58029","0","3370133","","SUNRISE BANK","Cocoa Beach","FL","32931","6/30/2017","2/22/2022","SM","5604 N. Atlantic Ave.","","3","0","0","4","1","Brevard","37340","Palm Bay-Melbourne-Titusville, FL","8/1/2005","8/1/2005","7/23/2007","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","0","1","www.Sunrise.Bank","226","0","0","0","0","0","0","0","172","0","0","54"
"15847","0","354253","1134724","SUNRISE BANK DAKOTA","Onida","SD","57564","6/30/2017","2/22/2022","NM","201 S. Main St.","ADINO CO THE","1","0","0","2","1","Sully","","","1/1/1925","9/8/1941","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","http://www.mysunrisebank.com","31","0","","0","0","0","0","0","0","0","0","31"
"18561","0","860053","1139103","SUNRISE BANKS, NATIONAL ASSOCIATION","Saint Paul","MN","55103","6/30/2017","2/22/2022","N","200 University Ave. W.","UNIVERSITY FINL GBC DBA SUNRISE BANKS","7","0","1","4","1","Ramsey","33460","Minneapolis-St. Paul-Bloomington, MN-WI","7/17/1962","7/17/1962","4/1/2013","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.sunrisebanks.com","17592","0","0","44","0","0","0","0","132","0","0","17416"
"35043","0","2756767","2756776","SUNSET BANK & SAVINGS","Waukesha","WI","53189","6/30/2017","2/22/2022","SB","521 W. Sunset Dr.","WAUKESHA BANKSHARES INC","2","0","0","4","0","Waukesha","33340","Milwaukee-Waukesha-West Allis, WI","8/16/1999","8/16/1999","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Milwaukee","Chicago","Central","Central","0","1","","504","0","","-2","0","0","0","0","140","1","0","365"
"30750","5852","432478","4648718","SUNSHINE BANK","Plant City","FL","33563","6/30/2017","2/22/2022","SA","102 W Baker St","SUNSHINE BCORP INC","18","0","0","4","0","Hillsborough","45300","Tampa-St. Petersburg-Clearwater, FL","11/26/1954","11/26/1954","10/31/2016","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","0","1","","1718","137","","0","0","0","0","0","498","0","0","1083"
"58452","17971","284190","3918553","SUNSHINE COMMUNITY BANK","Tallahassee","FL","32301","6/30/2017","2/22/2022","NM","1400 E. Park Ave.","SUNSHINE FINANCIAL INC","5","0","0","4","0","Leon","45220","Tallahassee, FL","7/1/2007","7/1/2007","7/1/2016","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Gainesville","Atlanta","Southern","Southeast","0","1","","575","0","","19","0","0","0","0","11","30","3","512"
"18600","14084","477639","3255100","SUNSOUTH BANK","Dothan","AL","36301","6/30/2017","2/22/2022","NM","108 Jamestown Blvd.","SUNSOUTH BANCSHARES INC","2","0","0","4","0","Houston","20020","Dothan, AL","11/26/1954","11/26/1954","6/3/2014","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","http://www.sunsouthbank.com","-7","0","","0","0","0","0","0","0","-59","20","32"
"34643","0","2791085","","SUNSTATE BANK","Miami","FL","33176","6/30/2017","2/22/2022","NM","14095 S. Dixie Hwy.","","3","0","0","4","0","Miami-Dade","33100","Miami-Fort Lauderdale-West Palm Beach, FL","3/15/1999","3/15/1999","3/7/2007","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","https://www.sunstatefl.com","648","0","","0","0","0","0","0","0","0","0","648"
"867","0","675332","1131787","SUNTRUST BANK","Atlanta","GA","30308","6/30/2017","2/22/2022","SM","303 Peachtreet St, N.E.","SUNTRUST BANKS INC","1321","5","1","4","0","Fulton","12060","Atlanta-Sandy Springs-Roswell, GA","9/21/1891","1/1/1934","5/31/2017","Stock","0","1","FED","DIF","Atlanta","WASHINGTON","Atlanta","Atlanta","Southern","Southeast","0","0","","909370","80444","0","103744","0","61","47","14","-29337","301","-2689","756846"
"20164","14780","140362","2453084","SUNWEST BANK","Irvine","CA","92614","6/30/2017","2/22/2022","NM","2050 Main St.","H BCORP LLC","11","0","1","4","0","Orange","31080","Los Angeles-Long Beach-Anaheim, CA","4/9/1970","4/9/1970","7/29/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Orange","San Francisco","Western","Western","0","0","http://www.sunwestbank.com","2227","0","0","0","0","0","0","0","226","-109","0","2110"
"57884","0","3308574","3375398","SUPERIOR BANK","Hazelwood","MO","63042","6/30/2017","2/22/2022","NM","90 Village Sq. Shpctr.","SUPERIOR BANCSHARES INC","1","0","0","4","0","Saint Louis","41180","St. Louis, MO-IL","12/30/2004","12/30/2004","11/17/2014","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","http://www.paramountbank.com","-24","0","0","0","0","0","0","0","0","-98","0","74"
"5058","14240","245557","1495854","SUPERIOR NATIONAL BANK & TRUST COMPANY","Hancock","MI","49930","6/30/2017","2/22/2022","N","235 Quincy St.","KEWEENAW FINANCIAL CORP","10","0","0","8","0","Houghton","","","3/6/1890","1/1/1934","4/22/2013","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Appleton","Minneapolis","Central","Central","0","1","http://www.snb-t.com","567","0","","0","0","23","0","23","0","48","0","496"
"28790","2368","575375","","SUPERIOR SAVINGS BANK","Superior","WI","54880","6/30/2017","2/22/2022","SB","1130 Tower Ave.","","1","0","0","8","0","Douglas","20260","Duluth, MN-WI","1/1/1924","9/18/1951","3/31/2006","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Minneapolis","Central","Central","0","1","www.ss-bank.com","212","0","0","75","0","0","0","0","81","-6","0","62"
"33026","0","374774","","SURETY BANK","Deland","FL","32720","6/30/2017","2/22/2022","NM","990 N. Woodland Blvd.","","3","0","0","4","1","Volusia","19660","Deltona-Daytona Beach-Ormond Beach, FL","1/1/1926","7/17/1990","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","0","1","www.mysuretybank.com","2","0","","0","0","0","0","0","0","-64","0","66"
"34209","0","2483120","3163867","SURREY BANK & TRUST","Mount Airy","NC","27030","6/30/2017","2/22/2022","NM","145 N. Renfro St.","SURREY BCORP","6","0","1","4","0","Surry","","","7/22/1996","7/22/1996","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Charlotte","Richmond","Northeastern","Southeast","0","1","http://www.surreybank.com","909","19","","26","0","286","0","262","0","0","0","578"
"22221","10909","403106","2461463","SUSSEX BANK","Franklin","NJ","7416","6/30/2017","2/22/2022","NM","399 Rt. 23","SUSSEX BCORP","11","0","1","4","0","Sussex","35620","New York-Newark-Jersey City, NY-NJ-PA","2/9/1976","2/9/1976","4/12/2014","Stock","0","1","FDIC","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","0","1","","3681","2","0","4","0","2891","0","2890","0","13","0","771"
"5962","10214","110413","1134500","SUTTON BANK","Attica","OH","44807","6/30/2017","2/22/2022","NM","3 S. Main St.","SUTTON BANCSHARES INC","9","0","0","4","1","Seneca","","","1/1/1878","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.suttonbank.com","2592","67","0","92","0","0","0","0","77","12","0","2344"
